datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
02-Nov-2023 19:30:00,0.162087057155371,6.475012,5.8,2,0,0,3.15646247142232,3.15646247142231,0,61.4820540154005,61.4820540154005,0,-0,-0,1,1,0
02-Nov-2023 19:45:00,0.0875476476877928,6.358737,5.8,2,0,0,3.13559467615617,3.13559467615603,0,60.767518085254,60.767518085254,0,-0,-0,1,1,-8.88178419700125e-16
02-Nov-2023 20:00:00,0.155711494374275,6.448021,5.8,2,0,0,3.14615475281286,3.14615475281286,0,60.0577060476408,60.0577060476408,0,-0,-0,1,1,8.88178419700125e-16
02-Nov-2023 20:15:00,0.125874604082108,6.311143,5.8,2,0,0,3.09263419795894,3.09263419795895,0,59.3455035003148,59.3455035003148,0,-0,-0,1,1,0
02-Nov-2023 20:30:00,0,6.228363,5.8,2,0,0,3.11418149999992,3.11418150000008,0,58.6454165285074,58.6454165285074,0,-0,-0,1,1,0
02-Nov-2023 20:45:00,0,5.7879915,5.8,2,0,0,2.89399575000001,2.89399574999999,0,57.9404518425991,57.9404518425991,0,-0,-0,1,1,0
02-Nov-2023 21:00:00,0,5.624954,5.8,2,0,0,2.81247700000008,2.81247699999992,0,57.2853311295261,57.2853311295261,0,-0,-0,1,1,-8.88178419700125e-16
02-Nov-2023 21:15:00,0,5.1547937,5.8,2,0,0,2.57739685000001,2.57739684999999,0,56.6486640101146,56.6486640101146,0,-0,-0,1,1,0
02-Nov-2023 21:30:00,0.0814086141496897,4.9013605,5.8,2,0,0,2.40997594292515,2.40997594292516,0,56.0652125443534,56.0652125443534,0,-0,-0,1,1,0
02-Nov-2023 21:45:00,0.0339476773202419,4.400078,5.8,2,0,0,2.18306516133982,2.18306516133994,0,55.5196605482187,55.5196605482187,0,-0,-0,1,1,8.88178419700125e-16
02-Nov-2023 22:00:00,0.103571116170287,4.2922754,5.8,2,0,0,2.09435214191491,2.0943521419148,0,55.0254748863421,55.0254748863421,0,-0,-0,1,1,0
02-Nov-2023 22:15:00,0.0575646031469107,4.260218,5.8,2,0,0,2.10132669842649,2.1013266984266,0,54.5513714020377,54.5513714020377,0,-0,-0,1,1,8.88178419700125e-16
