datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
01-Nov-2023 10:40:00,12.732216424942,5.7811465,5.8,2,2.22587464382168,2.22587464382183,0,0,0,71.3592077118962,71.3592077118962,0,0.999999999999999,1,-0,0,2.4993206372985
01-Nov-2023 10:45:00,12.5283573223114,5.777662,5.8,2,1.94756690610215,1.94756690610208,0,0,0,71.5001797726716,71.5001797726716,0,1.00000000000008,1,-0,-0,2.85556151010717
01-Nov-2023 10:50:00,12.7509865791321,5.891951,5.8,2,1.94756690610219,1.94756690610257,0,0,0,71.6235256767247,71.6235256767247,0,1.0000000000001,1,-0,-0,2.96390176692733
01-Nov-2023 10:55:00,13.2939883495331,5.375671,5.8,2,1.947566906102,1.94756690610185,0,0,0,71.7468715807779,71.7468715807779,0,1,1,-0,-0,4.02318353732923
01-Nov-2023 11:00:00,13.4048857887268,5.779876,5.8,2,1.947566906102,1.947566906102,0,0,0,71.870217484831,71.870217484831,0,1,1,-0,-0,3.72987597652281
01-Nov-2023 11:05:00,13.4564578651428,5.7101345,5.8,2,1.947566906102,1.94756690610196,0,0,0,71.9935633888841,71.9935633888841,0,1,1,-0,0,3.85118955293886
01-Nov-2023 11:10:00,13.8339454547882,5.949597,5.8,2,1.947566906102,1.94756690610188,0,0,0,72.1169092929372,72.1169092929372,0,1,1,-0,0,3.98921464258432
01-Nov-2023 11:15:00,13.5654849140167,6.15113,5.8,2,1.68053899488831,1.68053899488833,0,0,0,72.2402551969904,72.2402551969904,0,1,1,-0,-0,4.05327692424008
01-Nov-2023 11:20:00,13.6845629104614,5.8033695,5.8,2,1.68053899488831,1.68053899488831,0,0,0,72.3466893333333,72.3466893333333,0,1,1,-0,-0,4.5201154206848
01-Nov-2023 11:25:00,13.4226055286407,5.6519217,5.8,2,1.68053899488831,1.68053899488809,0,0,0,72.4531234696762,72.4531234696762,0,1,1,-0,0,4.40960583886435
01-Nov-2023 11:30:00,9.74748730316162,5.9192963,5.8,2,1.68053899488831,1.68053899488842,0,0,0,72.5595576060191,72.5595576060191,0,1,1,-0,-0,0.467113013384886
01-Nov-2023 11:35:00,9.50323909950256,5.609335,5.8,2,1.68053899488831,1.68053899488831,0,0,0,72.6659917423621,72.6659917423621,0,1,1,-0,0,0.53282610972594
01-Nov-2023 11:40:00,7.86381029891968,6.1329293,5.8,2,0.865440499459839,0.865440499459839,0,0,0,72.772425878705,72.772425878705,0,1,1,-0,-0,0
01-Nov-2023 11:45:00,8.30896127471924,5.74248,5.8,2,1.33871686304765,1.22776441167158,0,0,0.00702698858715098,72.8272371103374,72.8272371103374,0,1,1,0,-0,0
01-Nov-2023 11:50:00,8.24035309181213,5.9384537,5.8,2,1.09547347021787,1.20642592159426,0,0,0,72.9120225116638,72.9049955230766,0,1,1,-0,0,0
01-Nov-2023 11:55:00,10.0293219028473,6.491499,5.8,2,1.59896928081515,1.93885362203214,0,0,0.0215260082770761,72.9814024981109,72.9814024981109,0,1,1,-0,-0,0
01-Nov-2023 12:00:00,11.7905267475128,6.4969363,5.8,2,1.50024528107913,1.33030311047059,0,0,0.0107630041385373,73.0826705525626,73.1041965608396,0,1,1,-0,-0,2.46304205596309
01-Nov-2023 12:05:00,11.6214878219605,6.9211354,5.8,2,1.50024528107913,1.33030311047062,0,0,0,73.1776860870309,73.1884490911694,0,1,1,-0,0,1.86980403041069
01-Nov-2023 12:10:00,9.37064494056702,6.5003457,5.8,2,1.50024528107914,1.37005395948788,0,0,0.00824545036744606,73.2727016214993,73.2727016214993,0,1,1,0,-0,0
01-Nov-2023 12:15:00,11.6856581485748,7.846354,5.8,2,1.00669474157715,1.1363871913421,0,0,3.15952156597632e-05,73.3677171559676,73.3594717056002,0,1,1,-0,0,1.69622221565558
01-Nov-2023 12:20:00,13.9486432044983,7.146592,5.8,2,1.00669474157715,1.00719361340336,0,0,0,73.4314744896008,73.4314428943852,0,1,1,-0,0,4.78816284951778
01-Nov-2023 12:25:00,12.268863709259,8.385454,5.8,2,1.00669474157715,1.00669474157715,0,0,0,73.495231823234,73.495231823234,0,1,1,-0,0,1.87002022610473
01-Nov-2023 12:30:00,14.6801597717285,7.894221,5.8,2,1.00719361340332,1.00719361340336,0,0,0,73.5589891568673,73.5589891568673,0,1,1,-0,0,4.77155154492184
01-Nov-2023 12:35:00,12.7034183670044,8.131816,5.8,2,1.00719361340332,1.00719361340332,0,0,0,73.6227780857161,73.6227780857161,0,1,1,-0,0,2.55721514019775
01-Nov-2023 12:40:00,13.35980534935,7.6369395,5.8,2,1.00719361340332,1.0071936134034,0,0,0,73.686567014565,73.686567014565,0,1,1,-0,0,3.70847862254326
01-Nov-2023 12:45:00,11.2992045913696,8.326616,5.8,2,1.00719361340332,1.00719361340332,0,0,0,73.7503559434139,73.7503559434139,0,1,1,-0,0,0.95820136456299
01-Nov-2023 12:50:00,10.8718703315735,7.9357896,5.8,2,1.00719361340332,1.00719361340332,0,0,0,73.8141448722628,73.8141448722628,0,1,1,-0,0,0.921693504766846
